case_id,label,predictions_true,nr_prefixes
c_1128308263,true,0.4195,2
c_1130105636,false,0.4148,2
c_1130289017,true,0.3553,2
c_1130845322,false,0.3419,2
c_1131149871,false,0.2619,2
c_1131195736,false,0.4287,2
c_1131588689,true,0.3638,2
c_1135553856,false,0.3419,2
c_1136188668,false,0.3215,2
c_1137251453,false,0.3215,2
c_1139089034,true,0.3744,2
c_1139528532,false,0.5240,2
c_1140019355,false,0.3853,2
c_1140236377,true,0.3744,2
c_1140953198,false,0.3977,2
c_1143978311,false,0.3664,2
c_1144411709,false,0.4535,2
c_1145050189,true,0.3586,2
c_1145290276,false,0.4516,2
c_114560083,false,0.3193,2
c_1145960664,false,0.3646,2
c_1151018525,false,0.2619,2
c_1151598575,false,0.3939,2
c_1152706558,true,0.2575,2
c_115875432,true,0.3017,2
c_1159647718,false,0.1999,2
c_1160345889,true,0.2183,2
c_1160716330,true,0.2797,2
c_1161266589,true,0.2720,2
c_1163193079,false,0.3355,2
c_1163291654,true,0.2935,2
c_1164113596,true,0.4148,2
c_1164895484,true,0.3844,2
c_1165924661,false,0.2303,2
c_1166032926,false,0.3028,2
c_1170931347,false,0.5078,2
c_1174968511,false,0.3567,2
c_1175093878,false,0.3906,2
c_1176095926,false,0.2670,2
c_1176372876,false,0.2759,2
c_117667027,true,0.3739,2
c_1178554291,true,0.2450,2
c_1179073626,false,0.2773,2
c_1180717049,false,0.2839,2
c_1181289999,false,0.3690,2
c_1183136852,false,0.3202,2
c_1183534481,false,0.4814,2
c_118364998,true,0.3288,2
c_1184507659,true,0.1614,2
c_1191532637,false,0.0771,2
c_1191648553,false,0.6833,2
c_1191708035,true,0.2919,2
c_1191734939,false,0.1863,2
c_1191906778,true,0.1272,2
c_1194598473,false,0.2703,2
c_1196891456,false,0.3647,2
c_1197487517,true,0.3193,2
c_1201267547,true,0.3419,2
c_1202415638,true,0.3647,2
c_1202702224,true,0.4516,2
c_1204431926,true,0.3358,2
c_1206779440,false,0.4333,2
c_1207519267,true,0.4195,2
c_1208202898,true,0.3426,2
c_1209671482,false,0.3355,2
c_1210140571,false,0.3192,2
c_1210876281,true,0.2685,2
c_1212433332,false,0.3230,2
c_1213009008,false,0.4239,2
c_1213499868,false,0.4224,2
c_1213737526,false,0.7514,2
c_1216887388,false,0.1678,2
c_121770332,false,0.5078,2
c_1219106800,false,0.3424,2
c_1219509855,false,0.3744,2
c_1220006118,true,0.6228,2
c_1222681139,false,0.2689,2
c_1223404910,false,0.3646,2
c_1225769256,true,0.3638,2
c_1226041324,false,0.2773,2
c_1226442731,true,0.3977,2
c_1226994121,false,0.4679,2
c_1228403719,false,0.2720,2
c_1228567666,false,0.3567,2
c_12315854,false,0.2288,2
c_12324686,false,0.3160,2
c_1237708187,true,0.4195,2
c_1240814574,false,0.1672,2
c_1241999769,true,0.3638,2
c_1242315969,true,0.3647,2
c_1243342863,false,0.3247,2
c_1243522820,true,0.0362,2
c_1245298665,true,0.3739,2
c_1248532589,true,0.2407,2
c_1248765312,false,0.3659,2
c_1253032803,true,0.4287,2
c_1254085728,true,0.3039,2
c_1254258895,true,0.0714,2
c_125718857,true,0.3674,2
c_1257836355,false,0.2989,2
c_1258641337,true,0.3744,2
c_125959990,false,0.3193,2
c_1261424268,false,0.2773,2
c_1264806747,true,0.3567,2
c_1266010499,false,0.3424,2
c_1268336526,true,0.1901,2
c_1270175388,true,0.4148,2
c_1271159721,false,0.4287,2
c_12716824,true,0.3342,2
c_1273686478,false,0.0700,2
c_1273899378,false,0.3420,2
c_1275152820,false,0.3638,2
c_1275708382,false,0.2619,2
c_1277202210,true,0.3243,2
c_1277464254,false,0.4195,2
c_1278282603,true,0.3489,2
c_1280565629,false,0.4419,2
c_1281884796,true,0.3567,2
c_128258840,false,0.3744,2
c_1283651073,false,0.3739,2
c_1283751278,true,0.9002,2
c_1286165737,false,0.7039,2
c_1286860918,true,0.2839,2
c_1286997267,false,0.2649,2
c_1289751033,false,0.4710,2
c_1291971664,false,0.3666,2
c_1292033349,false,0.2350,2
c_1292171120,false,0.4174,2
c_1292203372,false,0.3345,2
c_1293016027,true,0.4224,2
c_1294550702,true,0.3695,2
c_129565630,false,0.4224,2
c_1297722987,true,0.3367,2
c_1299856399,false,0.2935,2
c_1300773256,false,0.0000,2
c_1300909718,false,0.3028,2
c_1302175045,false,0.2798,2
c_1304842887,false,0.2008,2
c_1305064148,false,0.4224,2
c_1306993673,false,0.2649,2
c_1309271875,false,0.4287,2
c_1310964975,false,0.3245,2
c_131097851,false,0.3646,2
c_131244628,false,0.3390,2
c_1312537655,false,0.2797,2
c_1312933469,false,0.3567,2
c_1314683306,true,0.5240,2
c_1314823602,true,0.3039,2
c_1317536471,true,0.4457,2
c_1323041202,true,0.1501,2
c_1323867616,false,0.3977,2
c_1324680297,false,0.4471,2
c_1325117141,true,0.3275,2
c_1325302224,false,0.2703,2
c_1326172373,false,0.1040,2
c_1326570106,true,0.2773,2
c_1326874644,false,0.2837,2
c_1329577059,true,0.3647,2
c_1329630120,true,0.2773,2
c_1331678337,true,0.3646,2
c_1333312143,false,0.4457,2
c_1335070161,false,0.4195,2
c_1337091667,true,0.3646,2
c_1339399261,false,0.4675,2
c_1340459622,false,0.2564,2
c_1342529425,false,0.3140,2
c_1343390609,true,0.2067,2
c_1343499545,false,0.2505,2
c_1344840884,true,0.3739,2
c_1346612073,false,0.2445,2
c_1347888391,false,0.3390,2
c_1347988922,false,0.4239,2
c_13495839,false,0.3345,2
c_1353492880,true,0.3659,2
c_1353848792,false,0.1678,2
c_1354066062,false,0.3769,2
c_1356472998,false,0.3193,2
c_1357696952,false,0.3019,2
c_1359639481,false,0.7189,2
c_1359982228,true,0.1930,2
c_1360556476,true,0.4174,2
c_1361510669,true,0.3647,2
c_1362590392,false,0.0192,2
c_1364190015,false,0.3666,2
c_1364469216,true,0.2165,2
c_1365437313,true,0.2008,2
c_136665186,true,0.3120,2
c_1368079884,false,0.2679,2
c_1369206272,true,0.2183,2
c_136943471,false,0.3345,2
c_1370945476,false,0.3342,2
c_1371434911,true,0.2288,2
c_1372277105,true,0.2935,2
c_1372339201,false,0.2839,2
c_1374324644,false,0.3342,2
c_1375303300,false,0.2807,2
c_1376887477,true,0.1916,2
c_1378219675,true,0.3039,2
c_1380537001,false,0.2807,2
c_1381887838,true,0.3744,2
c_138336932,false,0.2419,2
c_1386564931,true,0.2565,2
c_1386933499,false,0.0030,2
c_1388031954,false,0.3424,2
c_1388588699,false,0.3646,2
c_1389114601,false,0.2839,2
c_1389412266,false,0.1619,2
c_138984809,true,0.1671,2
c_139023923,true,0.2542,2
c_1390442348,false,0.2797,2
c_1390985286,false,0.2839,2
c_1391267361,false,0.2858,2
c_1391641676,true,0.3028,2
c_1391906687,false,0.3853,2
c_139196339,false,0.2759,2
c_13944300,false,0.3387,2
c_1395028182,false,0.4195,2
c_1395429395,true,0.2619,2
c_1395990857,false,0.4174,2
c_1397721881,false,0.2797,2
c_1398777870,true,0.1647,2
c_1399403690,false,0.0048,2
c_1400832878,false,0.3183,2
c_1403714641,false,0.2008,2
c_1403951768,false,0.0000,2
c_140463362,false,0.1499,2
c_1405620680,false,0.2832,2
c_1406835873,true,0.3769,2
c_1410285531,true,0.4692,2
c_1410406047,true,0.2820,2
c_1411706021,true,0.5078,2
c_1411774040,false,0.2720,2
c_1413647211,false,0.7474,2
c_1417474847,false,0.3853,2
c_1417928243,true,0.3367,2
c_1418293533,false,0.2797,2
c_1419458810,true,0.2165,2
c_1419488876,false,0.3977,2
c_1423878486,false,0.3690,2
c_1425136490,false,0.5005,2
c_1426260594,false,0.3695,2
c_1429834706,false,0.2797,2
c_1434518975,true,0.4287,2
c_1435504879,false,0.3958,2
c_143630403,true,0.4195,2
c_1436502383,true,0.3739,2
c_1437497198,false,0.2165,2
c_1437774690,false,0.3647,2
c_1439034221,true,0.4195,2
c_1440531646,false,0.3345,2
c_1442097997,false,0.2575,2
c_1442369492,false,0.4477,2
c_1444191625,false,0.3390,2
c_1444888275,true,0.5240,2
c_1445301194,false,0.4866,2
c_144815637,false,0.2798,2
c_1449487653,true,0.2564,2
c_1449518436,true,0.3977,2
c_144959075,false,0.3245,2
c_1450689239,false,0.2165,2
c_1452318915,false,0.2797,2
c_1452593339,false,0.3202,2
c_1453309038,false,0.5467,2
c_1453589065,false,0.3901,2
c_1454026823,false,0.3067,2
c_1454329645,true,0.3042,2
c_1456223716,true,0.3390,2
c_1458277433,false,0.2759,2
c_1459684566,true,0.3567,2
c_1460504921,true,0.4477,2
c_1464437874,true,0.2906,2
c_1464780823,false,0.3420,2
c_1465486025,false,0.3575,2
c_146650261,false,0.3042,2
c_1467101602,false,0.3939,2
c_146904914,false,0.2906,2
c_1469289455,false,0.2562,2
c_1469334320,false,0.4287,2
c_147056337,false,0.3165,2
c_1470819740,true,0.3215,2
c_1471430106,true,0.7111,2
c_1472969785,false,0.3567,2
c_1473563456,true,0.3342,2
c_1475545655,true,0.3424,2
c_1479317863,true,0.3567,2
c_1482415464,false,0.3489,2
c_1483800027,false,0.2931,2
c_1483928070,true,0.3977,2
c_1485877917,false,0.3647,2
c_1489510821,true,0.3853,2
c_1489581984,false,0.3666,2
c_1489786126,true,0.2288,2
c_1494056730,true,0.4287,2
c_1494414449,false,0.4120,2
c_1495187612,false,0.3342,2
c_1495262961,false,0.4195,2
c_1495588845,false,0.2165,2
c_1495927013,true,0.3426,2
c_1497050490,true,0.3230,2
c_1498483020,false,0.4477,2
c_1500082122,true,0.2288,2
c_1503054725,false,0.4095,2
c_1503936617,false,0.5819,2
c_1505801050,false,0.2807,2
c_1506673860,false,0.4710,2
c_1509198590,false,0.2920,2
c_150955778,true,0.3567,2
c_1509724255,true,0.0267,2
c_1509740627,false,0.3367,2
c_1511779865,true,0.1547,2
c_1512229591,false,0.3017,2
c_1512607613,true,0.2288,2
c_1517065409,true,0.7334,2
c_151760649,false,0.3744,2
c_1517703496,true,0.3586,2
c_1518842217,true,0.3342,2
c_1523593634,true,0.0556,2
c_1523986735,true,0.2568,2
c_152784845,false,0.2288,2
c_1528403015,false,0.3844,2
c_1529928107,false,0.3778,2
c_1530321110,false,0.3419,2
c_1531372937,true,0.3663,2
c_1533701290,false,0.3028,2
c_1534175598,false,0.1104,2
c_1538422690,true,0.3977,2
c_1540923403,false,0.2670,2
c_154179391,true,0.1658,2
c_1541826188,false,0.4145,2
c_1546375758,true,0.3028,2
c_1548060693,true,0.3586,2
c_1548314268,true,0.2906,2
c_1549644894,false,0.4095,2
c_1550148814,true,0.2820,2
c_1550626027,true,0.3031,2
c_1550854529,false,0.3245,2
c_1553960104,false,0.2654,2
c_1555010506,true,0.2906,2
c_1557296300,true,0.2619,2
c_155736295,true,0.4224,2
c_1557471536,true,0.3744,2
c_156118453,false,0.3355,2
c_1562170126,true,0.3136,2
c_1562493713,true,0.2807,2
c_156618714,false,0.3028,2
c_1568090978,true,0.2067,2
c_1571475247,true,0.4195,2
c_1571707441,false,0.3465,2
c_1572708761,false,0.2649,2
c_1573876833,false,0.2989,2
c_1574960885,false,0.2158,2
c_1575570277,true,0.3778,2
c_1576819977,true,0.3215,2
c_1578090032,false,0.2688,2
c_1579516377,false,0.3202,2
c_1581096487,false,0.3638,2
c_1581655140,true,0.3853,2
c_1582743424,false,0.4457,2
c_1583345011,false,0.4081,2
c_158534171,true,0.3567,2
c_1589000981,false,0.3744,2
c_1589590132,true,0.2773,2
c_1589624760,true,0.3067,2
c_1589946896,true,0.5545,2
c_1590453625,true,0.2807,2
c_1590791050,false,0.2679,2
c_1596032771,true,0.4224,2
c_1596066079,false,0.3489,2
c_1598268086,true,0.2117,2
c_159963009,false,0.4174,2
c_1602281715,false,0.3977,2
c_1603703311,false,0.3853,2
c_1604619511,false,0.3028,2
c_1605593231,true,0.4095,2
c_1607821509,true,0.3778,2
c_1609910072,true,0.2818,2
c_1612452340,false,0.4287,2
c_1612557107,false,0.3288,2
c_1613334429,false,0.3948,2
c_1613424845,true,0.3666,2
c_1613537882,false,0.2689,2
c_1614968186,false,0.3193,2
c_1618821415,false,0.1972,2
c_1619420792,false,0.3039,2
c_1620539143,true,0.3136,2
c_1622141165,false,0.0083,2
c_1623607293,false,0.3666,2
c_1624434007,false,0.3230,2
c_1627130886,false,0.2183,2
c_1627432412,false,0.6637,2
c_1629971398,false,0.2797,2
c_1630475769,true,0.2025,2
c_1632754032,true,0.7069,2
c_1635482301,true,0.3674,2
c_1636659317,true,0.4287,2
c_1638196726,true,0.3245,2
c_1638379755,false,0.3165,2
c_1639833431,false,0.6949,2
c_1641972620,false,0.3136,2
c_1642811374,true,0.5022,2
c_164769477,true,0.3245,2
c_1649732255,true,0.0651,2
c_1650416539,false,0.3028,2
c_1651597384,false,0.2906,2
c_1652192703,true,0.3663,2
c_1652374080,true,0.3367,2
c_165310345,false,0.3165,2
c_1656189522,false,0.3247,2
c_1658869403,false,0.3215,2
c_1658966712,false,0.3958,2
c_1659255564,true,0.2244,2
c_1661566238,true,0.3659,2
c_1661574532,true,0.2565,2
c_1662487403,false,0.3489,2
c_1663648698,false,0.4832,2
c_1664614522,false,0.3424,2
c_1664621088,false,0.3638,2
c_1664858516,false,0.3862,2
c_1665438389,false,0.6773,2
c_167026411,true,0.3077,2
c_1670410559,true,0.3028,2
c_1670585897,false,0.2797,2
c_1670768029,false,0.0000,2
c_1670926863,false,0.2544,2
c_1672037226,true,0.2288,2
c_1673456670,false,0.3202,2
c_1674949270,false,0.2288,2
c_1677049820,false,0.3567,2
c_167825309,false,0.0714,2
c_1679215860,false,0.2025,2
c_1679927360,true,0.1273,2
c_1680734516,true,0.0048,2
c_1681361801,false,0.2750,2
c_1685939887,true,0.3468,2
c_1686397683,false,0.4357,2
c_1693205382,true,0.3647,2
c_1694615111,false,0.3342,2
c_1696233759,false,0.3465,2
c_1697237703,false,0.4050,2
c_1697844636,false,0.3586,2
c_1697931268,false,0.3193,2
c_1699165633,true,0.3647,2
c_1703969285,false,0.2485,2
c_1705068509,false,0.3342,2
c_1705897613,true,0.3646,2
c_1705931507,false,0.2989,2
c_1706151514,false,0.3202,2
c_1706313428,false,0.3664,2
c_1706407359,true,0.4224,2
c_1711867932,false,0.3287,2
c_1712822769,false,0.0714,2
c_1713151358,false,0.3853,2
c_1713280237,true,0.3977,2
c_1714501335,true,0.3355,2
c_1716698141,false,0.3230,2
c_1726110813,false,0.1776,2
c_1727057027,false,0.0133,2
c_1727581145,false,0.4751,2
c_1728707744,true,0.3647,2
c_1729824097,false,0.2703,2
c_1730126086,true,0.3183,2
c_1731589435,false,0.2935,2
c_1732322692,false,0.3419,2
c_1732926428,false,0.2288,2
c_1734409648,true,0.2689,2
c_1734947142,true,0.3345,2
c_1735419863,false,0.3193,2
c_1735741695,true,0.3636,2
c_1738181448,true,0.2888,2
c_1738323716,true,0.3202,2
c_1740531421,false,0.3739,2
c_1741874816,false,0.3605,2
c_1742086313,true,0.4287,2
c_1742866950,true,0.1104,2
c_1746821543,true,0.1009,2
c_1748551648,true,0.2989,2
c_1748600294,false,0.7680,2
c_1750072176,false,0.3342,2
c_1750932659,false,0.3586,2
c_1753972754,true,0.3390,2
c_175406399,false,0.3367,2
c_1755263044,true,0.3744,2
c_1757332206,false,0.2183,2
c_175918237,false,0.2797,2
c_1759206616,false,0.2288,2
c_1761167654,false,0.2619,2
c_1761486530,false,0.3567,2
c_1767149478,false,0.0078,2
c_1770123129,true,0.3387,2
c_1772618335,false,0.2888,2
c_1773437231,false,0.2619,2
c_1774613964,false,0.3853,2
c_177481333,false,0.3367,2
c_1775428933,false,0.2684,2
c_1777454448,true,0.3230,2
c_1778205577,false,0.3663,2
c_1778559212,false,0.3739,2
c_177985707,false,0.2619,2
c_1780440689,false,0.3345,2
c_1780482603,false,0.0671,2
c_178100585,true,0.3465,2
c_1782198949,false,0.3664,2
c_1783531743,true,0.4195,2
c_178752186,false,0.2569,2
c_1789018492,false,0.2763,2
c_1791899364,false,0.8019,2
c_1792989829,true,0.3355,2
c_1793506570,true,0.4287,2
c_1794381253,false,0.3419,2
c_1795986679,false,0.2839,2
c_179713283,false,0.5078,2
c_1797276682,true,0.4735,2
c_1801180457,false,0.2906,2
c_1801822059,true,0.2619,2
c_1803607870,false,0.3230,2
c_1804015364,false,0.5145,2
c_1807824668,false,0.3193,2
c_1810505243,false,0.4239,2
c_1811471028,true,0.3419,2
c_1811993938,false,0.4050,2
c_1813196768,true,0.4239,2
c_1814409422,false,0.1377,2
c_1814688365,false,0.3039,2
c_1815373434,false,0.2288,2
c_1817634000,true,0.3042,2
c_182066441,false,0.3769,2
c_1822344771,false,0.4195,2
c_1822579002,true,0.3567,2
c_1824029008,true,0.5973,2
c_1824209977,false,0.2377,2
c_1826872953,false,0.2839,2
c_1827376481,false,0.3193,2
c_1827685541,false,0.2785,2
c_1827919587,false,0.4239,2
c_182815865,false,0.4224,2
c_1832493729,false,0.5530,2
c_1835001438,true,0.2935,2
c_183528099,false,0.4287,2
c_1835712802,false,0.4148,2
c_1836482704,true,0.1954,2
c_1837232546,true,0.2839,2
c_1839163450,false,0.2689,2
c_1842271625,false,0.3939,2
c_1845996368,true,0.3424,2
c_1846502351,false,0.3028,2
c_1847062642,true,0.3028,2
c_1847389115,true,0.3638,2
c_1848636655,false,0.4287,2
c_1848685618,false,0.4004,2
c_1851874120,true,0.3567,2
c_1854419089,false,0.6879,2
c_1857316370,true,0.2839,2
c_1858818143,false,0.2963,2
c_1859387169,true,0.3039,2
c_1860164462,false,0.4287,2
c_1862468287,true,0.2797,2
c_186670484,false,0.3797,2
c_1868286692,false,0.2562,2
c_1869129677,true,0.7039,2
c_1869471031,true,0.4712,2
c_1870666953,false,0.3342,2
c_1872600475,false,0.3355,2
c_1874833508,false,0.4073,2
c_1879115572,false,0.2562,2
c_1880797595,false,0.3390,2
c_1880895995,true,0.3977,2
c_1882563257,false,0.0000,2
c_1882655907,false,0.3215,2
c_1885602665,true,0.1121,2
c_1888350749,false,0.3367,2
c_1888981731,true,0.3594,2
c_1891680505,true,0.2475,2
c_1893569216,false,0.3647,2
c_1894051107,true,0.4224,2
c_1894445869,false,0.3977,2
c_1896576715,false,0.7069,2
c_189815000,false,0.4195,2
c_1901687072,true,0.3342,2
c_190170308,false,0.3355,2
c_1902601657,false,0.3345,2
c_1903689163,false,0.3230,2
c_1904206333,false,0.4457,2
c_1904642080,true,0.3977,2
c_1904961288,false,0.0067,2
c_1905113925,false,0.4833,2
c_190552415,false,0.2649,2
c_1905561540,true,0.2565,2
c_1905583805,false,0.3664,2
c_19080728,true,0.3638,2
c_1908235422,false,0.3797,2
c_1917346060,true,0.3426,2
c_1918741535,false,0.3342,2
c_191922766,false,0.3666,2
c_1919468152,false,0.2759,2
c_1919805494,true,0.2773,2
c_1919917912,false,0.2807,2
c_1920569696,true,0.2920,2
c_1921489029,false,0.3943,2
c_1922166710,false,0.5078,2
c_1922497660,false,0.3193,2
c_1925312246,false,0.1947,2
c_1929025400,true,0.2679,2
c_1931888690,true,0.2689,2
c_1932968376,true,0.2288,2
c_1938026907,false,0.6403,2
c_1938485547,false,0.2913,2
c_1939417730,false,0.4287,2
c_1939640271,false,0.3028,2
c_1939679303,false,0.2679,2
c_1942946338,false,0.5467,2
c_1944799016,false,0.3778,2
c_1949069602,false,0.3419,2
c_1952006400,true,0.3664,2
c_1952405075,false,0.3647,2
c_1952474346,false,0.3778,2
c_1954046396,false,0.4692,2
c_1954441543,false,0.3357,2
c_1955841156,true,0.4224,2
c_1956283946,true,0.2303,2
c_1957651168,false,0.3355,2
c_1958282351,true,0.2564,2
c_1958611901,false,0.2659,2
c_1958949497,false,0.3664,2
c_1959309423,false,0.3193,2
c_1962542067,false,0.2619,2
c_1962983064,true,0.2649,2
c_1963219466,false,0.4195,2
c_1963704196,false,0.4710,2
c_1965180973,true,0.2773,2
c_1965563143,true,0.2562,2
c_1965849532,false,0.1522,2
c_1966302326,true,0.3160,2
c_1967560502,false,0.3853,2
c_1968891746,false,0.4211,2
c_1969464423,false,0.2752,2
c_1972029705,false,0.2565,2
c_1972046847,false,0.3844,2
c_1972164033,false,0.3744,2
c_197229144,true,0.2568,2
c_1974444755,true,0.2688,2
c_1975269949,true,0.4692,2
c_1976127206,false,0.2151,2
c_1977502639,false,0.0759,2
c_1979534631,false,0.3646,2
c_1980445674,false,0.4287,2
c_1981500950,true,0.3215,2
c_1985757094,false,0.2689,2
c_1986790973,false,0.0189,2
c_1986875818,false,0.5216,2
c_1988650480,false,0.2920,2
c_1988818254,false,0.4710,2
c_1989234441,false,0.3862,2
c_1989416782,false,0.3424,2
c_1991542825,false,0.2008,2
c_199184776,true,0.4148,2
c_1992130871,true,0.4477,2
c_1995092888,false,0.4218,2
c_1995168124,true,0.3288,2
c_1995644843,false,0.2288,2
c_199635820,true,0.3420,2
c_1998036485,true,0.2792,2
c_1998307400,true,0.3333,2
c_1998480538,true,0.2797,2
c_1999120078,false,0.4120,2
c_200680287,true,0.3567,2
c_2007094916,true,0.2568,2
c_2007540464,false,0.3289,2
c_2008195330,false,0.4004,2
c_2008203162,false,0.2773,2
c_2009085424,false,0.3230,2
c_2009274259,true,0.3134,2
c_2009554924,false,0.3646,2
c_2013171518,false,0.3666,2
c_2017278363,false,0.3017,2
c_2019122599,true,0.2807,2
c_2019969184,false,0.4976,2
c_2020372305,false,0.3077,2
c_2020581879,true,0.2773,2
c_2021325909,false,0.3183,2
c_2021996669,false,0.3390,2
c_2022277549,true,0.3699,2
c_2022281352,true,0.4174,2
c_2023070477,true,0.3647,2
c_2023401888,false,0.3245,2
c_2024680741,true,0.3342,2
c_2025173856,false,0.3183,2
c_2025703180,false,0.3039,2
c_2026841022,true,0.4174,2
c_2030168144,true,0.3647,2
c_2031504669,false,0.2165,2
c_2032179032,true,0.2759,2
c_2033252682,false,0.3419,2
c_2033874050,true,0.2008,2
c_2034295537,false,0.2505,2
c_203590810,false,0.3778,2
c_203631671,true,0.2183,2
c_2037905525,false,0.2989,2
c_2038249469,false,0.2619,2
c_2039657007,false,0.3140,2
c_2043047993,true,0.3638,2
c_2045194309,false,0.2067,2
c_2048171626,true,0.0000,2
c_2048466456,false,0.2505,2
c_2049369187,true,0.4195,2
c_2051103777,true,0.2720,2
c_2051799809,false,0.1501,2
c_2051845040,true,0.2906,2
c_2053888323,true,0.4287,2
c_2057810216,true,0.4224,2
c_2058903028,true,0.3245,2
c_2060708769,false,0.4145,2
c_2061020149,false,0.2318,2
c_2062326086,false,0.2989,2
c_2062813997,false,0.5412,2
c_2062920725,true,0.4309,2
c_2064221350,true,0.2562,2
c_2064405187,false,0.2244,2
c_2064669284,false,0.4265,2
c_2064798594,false,0.3586,2
c_2066939992,false,0.3977,2
c_2067372278,false,0.3798,2
c_2067516303,true,0.3465,2
c_2069545303,false,0.3939,2
c_2070777076,false,0.2839,2
c_207191056,false,0.3659,2
c_2073760361,false,0.4004,2
c_2076511986,true,0.4224,2
c_2076597438,false,0.3215,2
c_2079011186,false,0.3183,2
c_2081468177,false,0.3355,2
c_2081673241,true,0.3424,2
c_2083866451,true,0.3744,2
c_2085455067,true,0.3744,2
c_2087521978,true,0.0604,2
c_2087713022,true,0.3342,2
c_2088073617,false,0.3028,2
c_2089218629,true,0.2839,2
c_2091145908,true,0.3193,2
c_2091517201,false,0.0795,2
c_2093060269,false,0.3028,2
c_2094441836,false,0.3183,2
c_2094685862,false,0.3245,2
